Risk Free,Nikkei return,2914,3382,4063,4502,4503,6752,6758,6861,6902,6954,6981,7201,7203,7267,7751,7974,8031,8058,8306,8316,8411,8766,8802,9020,9022,9432,9433,9437,9984
0.00614,-0.084510045,-0.065204747,-0.018660288,-0.061400653,-0.006632124,0.026966298,-0.032679574,-0.109528945,-0.055333198,-0.038018004,-0.128831216,0.028265638,0.001131222,-0.077570093,-0.096697937,-0.079570562,-0.13276227,-0.054607573,-0.056519611,-0.102305543,-0.1099631,-0.039473718,-0.136842105,-0.190779014,-0.089260143,-0.085621971,-0.017491166,-0.118237638,-0.035942029,-0.177934783
0.00586,-0.004925395,0.010947724,-0.070453588,-0.000867719,0.01648237,0.030634631,0.077702525,0.094710775,0.027287845,0.018917337,0.052772877,0.009058629,0.029378531,-0.014015535,-0.063190276,0.051896136,0.033333271,0.129241776,0.023121356,-0.057784909,-0.058872305,-0.045662042,-0.007251154,-0.055795678,0.040618449,0.0454947,0.025175328,0.086939199,0.022850271,0.01388338
0.00605,-0.000892135,0.002475323,0.043400114,0.024314197,0.00410509,-0.071883719,-0.08072078,0.107865305,-0.025189291,-0.090441172,0.031152687,0.004540422,0.009879254,-0.002226409,-0.00356473,0.009171552,-0.023496501,-0.067135378,-0.015921929,-0.034071662,-0.028854626,-0.023923453,0.028552457,0.017894299,-0.042306724,0.019011407,-0.014383442,-0.036284414,-0.042915932,0.017214397
0.0061,-0.035320052,0.052401799,0.02205886,0.026118285,-0.062142273,-0.059962815,-0.039622432,-0.085165866,-0.073382856,-0.048487519,0.015922746,-0.120542628,-0.04673913,-0.053209749,-0.064080374,0.007521256,-0.116658896,0.017077001,-0.026374093,-0.027980699,-0.085280109,-0.002408012,-0.028082634,-0.053965658,-0.020115698,0.039800995,0.00747464,-0.054950391,-0.003685504,-0.026923077
0.00566,0.022949315,0.026221779,0.009178742,0.008502732,0.004141238,0.146877276,-0.023235296,-0.092075853,0.004062379,0.002364483,-0.058695578,0.014470615,0.047890536,0.044416244,0.054141931,0.038257996,0.095903132,0.064182393,0.099015384,0.057195323,0.017852715,-0.010000079,0.068083693,0.067847882,0.041862337,0.074960128,0.067302597,0.112276734,0.041923551,-0.032279315
0.00536,0.036201884,0.072299584,0.049164249,0.018019542,0.019969611,0.020705696,0.129002636,0.033804326,0.117587459,0.036886286,0.008660465,0.099501339,0.04570185,0.056066655,-0.007297449,-0.012582205,0.030161456,0.053177477,0.048780404,0.083769847,0.033861145,0.050505273,0.036069652,0.012140834,0.027559562,0.071958457,0.045680238,0.02081602,0.024852071,0.026957114
0.00527,0.030251082,-0.01110205,0.014643939,0.068528839,0.005958715,0.063110461,0.019043881,0.053507796,0.023758436,-0.009720871,0.029765419,0.046513882,0.063475546,0.008711374,0.03954877,0.049082253,-0.049484749,0.025862169,0.037494041,-0.008695594,0.003770028,-0.031250094,-0.018007203,0.018592563,0.042987843,0.020761246,0.085786641,-0.029456143,0.053117783,0.003844624
0.00488,-0.0125589,-0.024096387,-0.036485483,-0.018845001,0.004865665,0.058657064,0.010735524,0.123024945,-0.015913219,-0.057435371,-0.032796083,0.001209531,-0.022504892,-0.034055728,-0.038587883,0.002063686,0.000434035,0.018007184,-0.015782252,-0.028265288,-0.013967136,-0.017866075,-0.030715159,-0.057311089,-0.028719058,-0.011525424,0.017492711,0.000335213,-0.013980263,-0.008716323
0.00497,0.048554269,0.000841748,0.028257874,0.110284991,0.003789474,0.090120292,0.026357282,0.000502391,0.070521972,0.120097656,0.138505805,0.255285029,0.07007007,0.090249663,0.081696555,0.050456148,0.034692199,0.019752311,0.04392287,0.036777228,0.064397096,-0.010105925,0.072836197,0.02789923,0.016949153,0.01611797,-0.02277937,0.099016296,0.017792605,0.024380496
0.00465,0.014853924,0.070611443,0.006346983,-0.010531161,0.007655201,0.049514314,0.006483144,0.047571472,0.105876906,-1.08E-05,-0.027617634,-0.014817308,-0.066510735,0.005415442,-0.079165576,-0.050833229,-0.001676424,-0.019770013,-0.024305361,0.033892091,-0.015991948,0.038840011,0.03247612,0.132469111,0.051703163,0.114073574,0.010409031,0.137150753,0.017208413,0.032513981
0.0042,0.063732494,0.009692031,0.034221024,0.134298608,0.034863149,0.004708652,0.174329467,0.254826113,0.044588419,0.106607937,0.047071147,0.050798913,0.110832722,0.125577101,0.026587957,0.121717307,0.155331505,-0.016811839,0.037670411,0.085732389,0.017161041,0.022499865,0.104611443,-0.044357002,0.029149798,0.04665253,-0.078496808,0.052459525,-0.005639098,0.003023051
0.0033,-0.000520055,-0.124786302,-0.015584533,-0.015519371,0.004927595,-0.012009208,-0.068841699,-0.049038592,-0.018423932,0.019664694,-0.003746282,0.03313836,-0.046459179,0.033360678,-0.012739696,0.010259099,-0.083939058,-0.009770947,-0.012472176,-0.031905636,-0.022346369,-0.009779926,0.013658034,-0.043421299,0.025401821,0.050072359,-0.022043773,0.004339783,-0.045098569,-0.094562351
0.00275,0.012814397,-0.014342412,-0.004818103,-0.002288339,0.181426999,0.084790991,-0.052557826,0.121941493,0.031221007,-0.070948451,-0.002757604,-0.032452882,-0.038315989,0.011510982,0.021738391,-0.005031875,-0.093216919,-0.070613552,-0.067207874,-0.048457555,-0.087885714,-0.041975379,0.052497776,-0.067305811,0.000767291,0.120176406,0.130252777,0.095063525,0.134049774,-0.034257975
0.0033,0.063569311,0.166898648,0.054409426,0.045234308,0.037269185,0.039081646,0.105769261,0.230894159,0.101099352,0.069891521,0.153594744,0.150156108,0.243482538,0.054676259,0.10290409,0.039700741,0.118110217,0.103185111,0.155947892,0.229954293,0.192707681,0.13659811,0.050845411,0.172015943,0.099123768,0.094980315,0.056980057,-0.008731351,0.059600998,0.058020968
0.004,0.021760405,0.007555702,0.113790575,-0.043032937,-0.020251511,0.03498154,0.054849417,-0.065749031,0.073649634,-0.024029995,0.144040065,0.121397071,-0.03164557,0.039687461,-0.011773323,0.092311486,0.383020283,-0.030376045,0.012549581,-0.043718686,-0.033196764,-0.042630355,0.043213424,-0.00232683,-0.039362232,-0.022696629,-0.00309973,-0.015499439,-0.018357261,-0.05253156
0.0034,0.016297167,0.108012158,0.024144019,-0.057211654,0.026337723,-0.042058636,0.10041901,0.147006547,-0.017187325,0.100101906,0.029559549,0.032427883,0.022058824,-0.002982226,0.041140387,0.008239163,0.161262465,0.062481916,0.083190106,0.164566277,0.139193741,0.103178327,0.079872204,0.012917115,0.09906639,-0.013336399,0.09287549,0.05553071,0.018940302,0.0752149
0.0039,0.053439554,0.078128723,-0.003478291,0.033038635,-0.019002761,-0.030756872,0.062064989,0.059679011,0.043870531,0.09171698,0.038265934,0.192398194,0.039568345,0.029432879,0.054311411,0.002101346,0.039369994,0.038678871,0.075854211,0.076293953,0.081648226,0.200699911,0.049581718,-0.015586256,0.07267579,0.007923561,0.072365166,-0.010211308,0.052235294,-0.007728181
0.00455,-0.015922654,-0.039537587,0.019972781,0.000131629,-0.021357616,-0.036699882,-0.081649297,-0.103702781,-0.015499125,-0.063738272,-0.089324766,0.055596688,-0.019607843,-0.04660623,-0.070288727,-0.072110787,-0.03077644,-0.047550985,-0.034086827,-0.044941431,-0.037213404,-0.034960159,-0.009720062,-0.051277438,-0.031236252,0.022196532,0.022840005,0.050871515,0.048300537,-0.031959178
0.0041,0.017271912,0.117246813,0.08821306,-0.023950418,0.055658941,0.069607681,-0.133511838,0.020655771,-0.052481305,0.008858236,-0.175438522,-0.138576658,-0.06,0.006095331,0.010015967,0.015453328,0.065461615,-0.030676541,-0.004643261,0.022959867,0.015570617,0.010943392,0.013937966,0.044945951,0.112624886,-0.017416874,0.074433292,0.066520018,0.115401024,-0.045498682
0.0038,-0.08232888,-0.100550627,-0.075821109,-0.100310135,-0.044551282,-0.035886559,-0.082017759,-0.105009911,-0.097759994,-0.117235865,-0.046663464,-0.046195706,-0.084689195,-0.128559312,-0.039075152,-0.066716992,0.146721658,-0.020477758,-0.158425264,-0.110999997,-0.104617605,-0.071668409,-0.055953533,-0.052994555,-0.085306122,-0.084484346,-0.028130576,-0.042056751,-0.029068656,0.026449644
0.0035,-0.079528421,-0.146552752,0.036871841,-0.083620652,-0.121603489,-0.141666642,-0.100186982,-0.083333451,-0.056570335,-0.072388955,-0.071011905,-0.12421653,-0.002734731,-0.030728587,-0.074529311,-0.068249248,-0.197920837,-0.150776201,-0.133702868,-0.104611891,-0.0910556,-0.103739582,-0.089007383,-0.066500575,-0.102632753,-0.033190847,-0.097526731,-0.116302301,-0.214890683,-0.224550474
0.003,0.097477258,0.139648312,0.012307186,0.19368544,0.132327669,0.153733739,0.201883016,0.204499105,0.195112793,0.137074062,0.194268791,0.136258196,0.157678245,0.071438818,0.149521348,0.053850621,-0.027490789,0.173870624,0.146114057,0.116946304,0.07712766,0.14111899,0.056280955,0.070416752,0.150671308,0.154746424,0.073719483,0.11684461,0.182890115,0.241007851
0.003,0.034814632,0.047257045,0.001633027,-0.037461924,0.008937605,-0.017846906,-0.026132365,-0.087068978,0.049386657,0.037265862,0.016933551,0.100547327,0.037899724,0.025170706,-0.010385723,0.020879214,-0.029517307,-0.019798771,-0.063502873,-0.000758862,-0.033539095,-0.007191264,-0.032395567,-0.006712697,0.004321521,-0.009684685,0.017610343,0.038017803,-0.012513256,-0.03825217
0.0027,-0.036144364,0.013832311,0.005434891,-0.049691293,0.013705499,-0.001153871,-0.112343505,-0.055083307,0.00539578,-0.009364865,-0.038321165,-0.080104546,-0.026626094,-0.022071307,-0.02298858,-0.011033427,-0.113726596,-0.042715142,-0.021235593,-0.04164562,-0.019374069,-0.020120853,0.037885463,-0.025487546,-0.014629948,-0.01751194,0.059364732,0.031392952,0.067010309,-0.060884198
0.00095,-0.079617168,0.057560391,-0.042882908,-0.081003545,-0.048145095,-0.047068972,-0.10197501,-0.1595603,-0.16636853,-0.113097264,-0.250000049,-0.220546529,-0.077764752,-0.038461538,-0.140623716,-0.071951692,-0.005968454,-0.062262234,-0.060404285,-0.195086446,-0.135909683,-0.154825341,-0.098471986,-0.061818902,-0.040174672,0.02337963,0.039702233,-0.04629043,0.017310789,-0.142368464
-0.00065,-0.085141877,-0.036687624,-0.153802558,-0.068245311,-0.069634505,-0.015757608,-0.143357238,-0.05390409,0.044527806,-0.188565889,0.049968402,-0.009492442,-0.131779661,-0.180972222,-0.135887324,-0.053560739,-0.050435327,-0.039837624,-0.051692409,-0.201509678,-0.205025126,-0.192905794,-0.073446328,-0.115733897,-0.097725205,-0.085501018,-0.044152745,-0.043218095,0.045310645,0.058689459
-0.0005,0.045668006,0.044543571,0.075347548,0.027885681,-0.043753491,-0.078509841,0.08299277,0.211981592,0.05101865,0.080487361,0.053313295,0.000368587,0.01659346,0.009326776,0.068929631,0.060701831,0.011697771,-0.004994369,0.054786937,0.071722094,0.078381795,0.012041016,-0.034552846,-0.001433007,-0.020471965,-0.015335147,0.008739076,0.04447548,-0.033692977,-0.037316111
-0.00085,-0.00552664,-0.034115105,-0.051961595,0.075097589,0.02453271,0.010515601,-0.023312964,-0.036455861,0.099463776,-0.047799504,-0.044747278,0.098772323,-0.039846375,-0.050067204,-0.023389692,-0.072429171,-0.046104743,0.06117336,-0.010077175,0.014279716,0.000293083,0.020086733,-0.029210526,0.014589811,0.011427983,-0.023612158,0.00330033,0.066073864,0.017433888,0.11591502
-0.0012,0.034137043,-0.02825603,0.044243845,0.042721275,-0.088369441,0.013360181,0.037308955,0.115910669,0.04824313,0.027758066,0.028779117,-0.124704284,0.125,0.022815706,0.052965621,0.032133716,0.085450409,-0.004845205,0.05582386,0.064795177,0.059771462,0.039332534,0.040661426,0.008722301,0.031657166,0.010033445,-0.001850329,0.021457917,0.070080863,0.04008016
